transaction_id,customer_id,date,age,category,quantity,unit_price,discount,cost,marketing_spend,customer_satisfaction,region,delivery_time,inventory,returned,tenure_months,purchase_frequency,total_purchases,average_order_value,sales,profit,churn,segment
TX-12096,CUST-1655,2025-09-28,49,Clothing,6,83.69,5.0,42.84,627.99,5.0,East,2,165,0,30,4,38,510.9,477.03,201.57,0,High Value Customer
TX-12097,CUST-1149,2025-12-07,48,Clothing,2,184.92,5.0,97.31,3191.25,3.0,North,4,76,1,28,4,36,374.55,351.35,-53.0,1,At-Risk Customer
TX-12098,CUST-1227,2026-02-23,37,Electronics,3,1363.01,0.0,953.95,5105.36,5.0,North,4,201,0,19,6,35,4155.4,4089.03,1132.6,0,Loyal Customer
TX-12099,CUST-1745,2026-01-17,18,Home & Kitchen,1,297.14,0.0,162.43,1208.64,5.0,West,2,144,0,2,1,7,359.44,297.14,107.58,0,Regular Customer
TX-12100,CUST-1357,2026-08-07,35,Home & Kitchen,3,256.25,0.0,115.06,1596.23,4.1,East,5,111,0,23,3,28,789.63,768.75,377.13,0,Regular Customer
TX-12101,CUST-1622,2025-10-03,27,Electronics,1,1743.39,10.0,1147.48,848.04,3.2,South,3,371,0,5,1,7,1610.7,1569.05,395.35,1,At-Risk Customer
TX-12102,CUST-1769,2026-03-01,31,Furniture,1,765.48,20.0,407.78,2985.29,5.0,East,4,215,0,15,6,34,656.95,612.38,141.82,0,Regular Customer
TX-12103,CUST-1694,2026-05-13,25,Home & Kitchen,2,256.19,0.0,108.96,3893.5,4.5,West,4,355,0,24,4,32,572.15,512.38,218.06,0,Regular Customer
TX-12104,CUST-1130,2025-12-24,18,Electronics,1,2139.37,0.0,1592.04,6346.52,4.2,South,1,213,0,7,9,25,2182.98,2139.37,447.63,0,Regular Customer
TX-12105,CUST-1146,2026-02-23,22,Home & Kitchen,1,156.43,15.0,72.89,7680.85,3.8,East,2,93,1,15,2,17,182.01,132.97,-44.0,1,At-Risk Customer
TX-12106,CUST-1742,2026-07-07,35,Clothing,4,176.22,25.0,86.52,3011.74,4.7,South,3,294,0,18,7,43,574.89,528.66,123.9,0,High Value Customer
TX-12107,CUST-1428,2026-08-10,36,Grocery,6,37.07,15.0,26.89,7811.0,3.8,South,1,211,0,20,4,27,231.51,189.06,-93.95,0,Regular Customer
TX-12108,CUST-1362,2026-04-10,45,Home & Kitchen,1,411.72,15.0,216.73,4227.48,4.9,East,4,245,0,10,3,9,421.96,349.96,51.82,0,Regular Customer
TX-12109,CUST-1438,2026-05-07,44,Fitness,1,436.82,15.0,247.2,5678.46,4.5,South,5,247,0,9,6,22,451.12,371.3,16.42,0,Regular Customer
TX-12110,CUST-1089,2026-01-17,42,Grocery,10,74.52,25.0,60.21,6952.73,3.2,East,1,82,0,30,7,68,595.52,558.9,-151.99,1,At-Risk Customer
TX-12111,CUST-1649,2025-09-23,46,Electronics,1,351.89,25.0,269.89,3910.69,3.7,South,3,230,0,11,1,4,342.68,263.92,-78.13,1,At-Risk Customer
TX-12112,CUST-1169,2026-06-04,43,Electronics,1,825.71,5.0,558.79,538.17,3.7,North,2,74,0,1,1,6,839.45,784.42,208.56,1,At-Risk Customer
TX-12113,CUST-1567,2026-04-23,38,Electronics,2,1014.34,15.0,648.2,591.75,4.0,West,4,130,0,13,3,18,1764.91,1724.38,401.1,0,Regular Customer
TX-12114,CUST-1748,2025-10-22,32,Grocery,10,49.42,5.0,43.11,1536.56,4.2,West,1,184,0,10,6,18,498.35,469.49,10.84,0,Regular Customer
TX-12115,CUST-1693,2026-05-13,31,Fitness,1,252.78,5.0,123.8,6090.1,3.1,North,4,323,0,20,3,24,286.86,240.14,6.99,1,At-Risk Customer
TX-12116,CUST-1631,2025-11-19,22,Fitness,1,528.71,20.0,311.16,7290.93,4.0,North,3,316,0,15,10,49,463.23,422.97,-11.06,0,High Value Customer
TX-12117,CUST-1719,2026-05-14,32,Fitness,1,469.62,10.0,296.98,2977.57,5.0,East,3,121,0,14,9,39,487.4,422.66,67.51,0,High Value Customer
TX-12118,CUST-1756,2026-07-18,33,Home & Kitchen,1,86.67,30.0,48.28,6713.44,5.0,North,3,53,0,20,2,16,102.84,60.67,-101.81,0,Regular Customer
TX-12119,CUST-1172,2026-07-25,52,Home & Kitchen,1,241.23,10.0,119.39,2362.93,3.9,South,4,371,0,10,4,16,281.88,217.11,44.27,0,Regular Customer
TX-12120,CUST-1375,2025-10-21,18,Home & Kitchen,2,84.44,10.0,44.38,2278.5,3.6,East,1,323,0,7,6,21,192.62,151.99,24.55,1,At-Risk Customer
TX-12121,CUST-1432,2026-04-24,30,Grocery,6,11.48,5.0,9.28,5021.11,4.6,South,2,225,0,34,7,72,127.4,65.44,-74.56,0,Loyal Customer
TX-12122,CUST-1115,2026-02-03,46,Fitness,1,77.63,0.0,41.34,3594.49,4.7,South,1,405,0,25,4,35,113.24,77.63,-22.13,0,Regular Customer
TX-12123,CUST-1784,2025-10-13,48,Clothing,2,214.02,20.0,109.68,3254.54,4.1,East,1,44,0,13,4,16,363.22,342.43,69.75,0,Regular Customer
TX-12124,CUST-1271,2025-12-01,37,Electronics,1,1781.23,15.0,1198.21,3998.74,3.6,West,3,352,0,18,6,39,1581.56,1514.05,242.35,1,At-Risk Customer
TX-12125,CUST-1312,2026-07-09,31,Home & Kitchen,1,401.61,20.0,202.29,1200.08,3.4,North,6,318,0,15,3,14,393.64,321.29,74.0,1,At-Risk Customer
TX-12126,CUST-1632,2026-04-20,47,Electronics,3,2121.01,0.0,1418.88,4108.05,4.3,East,1,228,1,13,4,21,6389.64,6363.03,-39.5,1,At-Risk Customer
TX-12127,CUST-1471,2026-01-29,18,Clothing,3,91.32,10.0,33.69,2152.04,4.5,East,4,102,0,11,3,14,298.12,246.56,95.21,0,Regular Customer
TX-12128,CUST-1358,2025-11-17,38,Grocery,4,17.85,0.0,15.05,7772.28,4.0,East,4,73,1,34,4,40,130.86,71.4,-53.0,1,At-Risk Customer
TX-12129,CUST-1441,2026-04-22,30,Furniture,2,1142.15,0.0,696.98,7707.31,4.3,North,6,350,0,42,8,104,2316.91,2284.3,747.73,0,High Value Customer
TX-12130,CUST-1157,2026-03-12,38,Electronics,3,1488.25,0.0,1139.7,6490.08,4.3,West,5,218,1,21,1,14,4523.81,4464.75,-57.5,1,At-Risk Customer
TX-12131,CUST-1787,2026-07-16,35,Clothing,2,159.03,10.0,82.58,563.6,5.0,South,2,427,0,27,1,16,340.56,286.25,103.64,0,Regular Customer
TX-12132,CUST-1383,2026-01-14,53,Clothing,6,110.06,15.0,60.25,7119.59,3.9,West,5,163,0,1,4,3,586.55,561.31,70.51,1,At-Risk Customer
TX-12133,CUST-1549,2025-12-29,30,Electronics,1,845.32,0.0,513.02,2156.67,3.3,West,3,85,0,37,6,70,902.68,845.32,286.45,1,At-Risk Customer
TX-12134,CUST-1449,2025-11-04,48,Furniture,1,683.37,0.0,387.2,6367.93,3.0,East,3,352,0,35,3,39,736.37,683.37,187.15,1,At-Risk Customer
TX-12135,CUST-1005,2026-02-13,41,Fitness,2,479.92,10.0,285.37,583.41,4.2,South,1,403,0,13,1,8,885.26,863.86,279.86,0,Regular Customer
TX-12136,CUST-1291,2025-09-03,44,Furniture,1,440.12,5.0,240.84,3368.07,4.6,West,4,86,0,30,2,24,451.11,418.11,108.75,0,Regular Customer
TX-12137,CUST-1339,2025-08-30,35,Furniture,1,462.54,20.0,291.85,6907.58,4.8,South,1,243,0,18,4,26,391.37,370.03,-29.93,0,Regular Customer
TX-12138,CUST-1681,2025-12-28,52,Electronics,2,714.0,10.0,519.33,3231.9,4.2,West,4,160,0,34,2,23,1309.59,1285.2,180.06,0,Regular Customer
TX-12139,CUST-1507,2026-07-29,25,Fitness,3,317.23,5.0,158.87,6886.63,2.7,South,6,353,0,14,5,21,945.18,904.11,297.2,1,At-Risk Customer
TX-12140,CUST-1782,2026-03-06,20,Home & Kitchen,2,233.99,20.0,117.73,2786.38,4.0,West,1,441,0,14,3,17,412.24,374.38,92.63,0,Regular Customer
TX-12141,CUST-1110,2025-08-24,33,Furniture,1,1148.64,25.0,635.8,4838.85,4.0,South,3,335,0,9,2,7,910.79,861.48,139.6,0,Regular Customer
TX-12142,CUST-1013,2026-07-30,37,Furniture,2,563.99,10.0,332.92,6234.9,5.0,North,3,187,0,23,4,34,1059.34,1015.18,242.32,0,Regular Customer
TX-12143,CUST-1350,2026-03-21,30,Home & Kitchen,2,275.61,10.0,136.9,3486.33,4.0,North,1,301,0,21,5,37,536.26,496.1,165.5,0,High Value Customer
TX-12144,CUST-1296,2026-01-05,49,Grocery,4,55.9,0.0,46.47,5913.95,3.5,North,2,318,0,11,1,10,259.26,223.6,-59.99,1,At-Risk Customer
TX-12145,CUST-1253,2026-06-26,39,Furniture,2,931.06,10.0,540.69,1755.89,4.6,South,3,166,0,16,1,9,1742.04,1675.91,554.69,0,Regular Customer
TX-12146,CUST-1785,2025-10-11,33,Clothing,1,246.77,15.0,124.04,4242.19,4.4,South,5,260,0,1,7,8,267.92,209.75,-0.42,0,Regular Customer
TX-12147,CUST-1439,2025-11-23,18,Grocery,4,35.46,0.0,28.78,1298.97,2.2,North,3,227,0,8,4,13,168.1,141.84,-6.26,1,At-Risk Customer
TX-12148,CUST-1514,2026-06-22,47,Furniture,1,899.03,10.0,534.82,3285.18,5.0,South,2,270,0,3,3,9,861.16,809.13,216.03,0,Regular Customer
TX-12149,CUST-1605,2026-07-02,39,Fitness,1,281.89,5.0,179.01,5455.86,4.9,South,3,33,0,34,4,45,302.91,267.8,-6.55,0,Regular Customer
TX-12150,CUST-1135,2026-03-07,42,Electronics,1,1619.27,0.0,1196.64,4816.49,3.7,East,3,336,0,12,6,25,1664.28,1619.27,336.88,1,At-Risk Customer
TX-12151,CUST-1149,2026-03-20,32,Electronics,1,2103.62,10.0,1439.2,1161.49,2.8,South,4,429,1,5,1,3,1944.33,1893.26,-53.0,1,At-Risk Customer
TX-12152,CUST-1052,2026-02-24,33,Grocery,6,44.21,0.0,32.76,4136.07,3.6,East,2,310,0,40,4,47,333.62,265.26,-2.34,0,Regular Customer
TX-12153,CUST-1236,2025-12-05,19,Clothing,3,29.66,0.0,13.32,4528.92,3.7,West,6,80,0,12,4,16,149.39,88.98,-45.91,1,At-Risk Customer
TX-12154,CUST-1522,2026-03-20,29,Fitness,1,91.44,5.0,47.29,2480.77,4.7,North,4,295,0,16,3,22,107.39,86.87,-15.63,0,Regular Customer
TX-12155,CUST-1275,2026-02-16,36,Clothing,1,125.47,0.0,54.09,6483.14,4.1,East,3,290,0,34,3,36,172.49,125.47,-39.37,0,Regular Customer
TX-12156,CUST-1252,2026-01-24,31,Electronics,1,1666.77,15.0,1197.38,1343.95,4.8,South,6,446,1,24,4,31,1466.13,1416.75,-62.0,0,Regular Customer
TX-12157,CUST-1053,2026-07-18,28,Fitness,1,516.43,15.0,328.16,4836.7,2.9,East,5,389,0,25,3,27,467.15,438.97,15.75,1,At-Risk Customer
TX-12158,CUST-1483,2026-01-04,26,Home & Kitchen,3,269.44,10.0,139.48,7891.91,4.3,North,5,299,0,1,6,4,805.05,727.49,168.17,0,Regular Customer
TX-12159,CUST-1258,2026-04-22,33,Clothing,3,100.93,10.0,43.17,7765.15,3.2,East,3,100,0,3,5,5,343.66,272.51,13.02,1,At-Risk Customer
TX-12160,CUST-1099,2026-07-22,57,Electronics,1,1515.36,15.0,1008.5,2672.87,4.7,South,3,433,0,32,4,41,1321.71,1288.06,225.96,0,High Value Customer
TX-12161,CUST-1759,2026-02-15,51,Fitness,2,542.54,5.0,280.53,2021.61,3.3,East,5,103,0,2,2,2,1095.57,1030.83,416.94,1,At-Risk Customer
TX-12162,CUST-1282,2025-11-29,43,Home & Kitchen,2,437.0,5.0,252.08,7368.26,4.7,West,1,251,0,29,6,50,858.28,830.3,211.12,0,High Value Customer
TX-12163,CUST-1108,2025-10-19,28,Fitness,1,377.4,10.0,207.55,1476.94,2.6,North,1,340,1,21,3,20,364.37,339.66,-39.5,1,At-Risk Customer
TX-12164,CUST-1670,2025-11-19,40,Furniture,3,519.24,30.0,276.83,874.79,4.9,West,1,396,0,24,7,53,1157.47,1090.4,242.29,0,High Value Customer
TX-12165,CUST-1076,2026-05-20,42,Home & Kitchen,2,179.41,20.0,92.3,7038.16,4.3,East,4,385,0,19,1,11,321.6,287.06,-21.12,0,Regular Customer
TX-12166,CUST-1485,2025-11-25,38,Home & Kitchen,1,310.3,25.0,130.91,3026.96,4.7,South,4,25,1,29,10,84,295.32,232.73,-53.0,0,Loyal Customer
TX-12167,CUST-1196,2026-03-16,23,Home & Kitchen,2,258.21,0.0,117.9,2239.74,4.4,East,2,168,0,35,3,38,553.32,516.42,238.02,0,High Value Customer
TX-12168,CUST-1777,2026-05-27,21,Clothing,3,104.02,5.0,54.82,1492.96,3.8,East,5,222,0,14,3,20,330.5,296.46,87.1,1,At-Risk Customer
TX-12169,CUST-1734,2025-10-13,54,Grocery,4,9.95,15.0,8.28,6701.94,5.0,North,3,68,0,1,1,9,64.66,33.83,-113.32,0,Regular Customer
TX-12170,CUST-1536,2026-04-28,21,Electronics,2,1366.83,0.0,971.14,5501.45,3.5,South,4,322,0,16,1,11,2800.32,2733.66,690.86,1,At-Risk Customer
TX-12171,CUST-1713,2025-10-19,38,Clothing,1,209.67,10.0,96.93,3796.56,4.4,North,3,126,0,17,7,41,223.31,188.7,21.32,0,Regular Customer
TX-12172,CUST-1062,2026-08-04,36,Furniture,1,641.66,10.0,429.68,828.03,3.1,West,4,325,0,14,4,19,611.63,577.49,117.39,1,At-Risk Customer
TX-12173,CUST-1545,2026-05-03,31,Electronics,1,625.16,20.0,486.73,1721.75,3.9,South,3,260,0,3,4,5,565.3,500.13,-25.93,0,Regular Customer
TX-12174,CUST-1521,2026-02-26,36,Home & Kitchen,2,320.48,5.0,188.65,7410.38,4.3,West,5,152,0,12,5,26,671.38,608.91,97.96,0,Regular Customer
TX-12175,CUST-1278,2025-11-27,26,Furniture,1,873.24,5.0,440.42,1374.73,4.3,North,1,283,0,16,9,43,876.6,829.58,364.04,0,High Value Customer
TX-12176,CUST-1223,2026-06-13,23,Fitness,3,463.01,10.0,255.85,1011.2,5.0,North,5,227,0,12,2,9,1321.55,1250.13,444.91,0,Regular Customer
TX-12177,CUST-1525,2026-04-04,28,Home & Kitchen,1,156.37,10.0,81.82,7320.22,4.2,East,1,420,0,5,6,14,181.04,140.73,-55.39,0,Regular Customer
TX-12178,CUST-1225,2026-01-12,44,Fitness,1,286.79,5.0,146.15,5412.14,4.0,East,4,413,0,8,2,13,336.93,272.45,27.12,0,Regular Customer
TX-12179,CUST-1175,2025-12-06,20,Electronics,1,441.82,15.0,316.18,7705.53,3.7,South,3,152,0,8,3,13,454.3,375.55,-69.72,1,At-Risk Customer
TX-12180,CUST-1654,2025-10-28,29,Clothing,3,49.99,0.0,26.84,1564.9,4.5,South,1,221,0,17,5,25,198.34,149.97,41.48,0,Regular Customer
TX-12181,CUST-1052,2026-07-08,39,Furniture,1,659.78,5.0,332.93,5572.93,4.0,South,5,319,0,22,7,53,665.1,626.79,187.77,0,High Value Customer
TX-12182,CUST-1001,2026-07-12,25,Clothing,2,63.95,10.0,23.17,7370.9,4.1,East,1,171,0,23,2,20,135.99,115.11,-46.29,0,Regular Customer
TX-12183,CUST-1722,2026-05-22,18,Clothing,2,31.82,5.0,16.07,6543.49,4.0,South,3,291,0,19,4,22,114.18,60.46,-83.33,0,Regular Customer
TX-12184,CUST-1626,2026-01-11,36,Clothing,4,172.68,5.0,86.33,5589.45,4.2,North,1,258,0,40,6,72,689.2,656.18,222.52,0,High Value Customer
TX-12185,CUST-1010,2026-02-12,49,Furniture,1,581.8,15.0,357.43,6470.95,4.3,East,1,289,0,18,6,32,528.2,494.53,35.54,0,Regular Customer
TX-12186,CUST-1016,2026-05-16,44,Fitness,1,50.47,25.0,30.57,7979.91,3.5,North,2,269,0,41,6,78,112.33,37.85,-121.42,1,At-Risk Customer
TX-12187,CUST-1704,2026-02-25,31,Fitness,2,554.38,10.0,253.85,3374.41,3.7,East,5,302,0,18,6,38,1027.61,997.88,417.07,1,At-Risk Customer
TX-12188,CUST-1649,2026-06-19,34,Home & Kitchen,2,218.88,0.0,122.69,3783.87,4.7,South,5,374,0,30,4,36,460.29,437.76,113.12,0,High Value Customer
TX-12189,CUST-1225,2026-01-27,43,Clothing,8,59.95,10.0,27.56,3868.56,5.0,South,2,21,0,26,4,35,474.49,431.64,144.13,0,Regular Customer
TX-12190,CUST-1770,2026-03-04,37,Furniture,1,839.9,5.0,513.44,5706.75,5.0,West,6,231,0,26,5,46,856.84,797.9,171.86,0,High Value Customer
TX-12191,CUST-1743,2026-03-24,48,Clothing,2,141.15,0.0,73.95,7449.43,4.4,South,3,80,0,41,5,64,302.79,282.3,9.16,0,Loyal Customer
TX-12192,CUST-1095,2026-04-24,30,Furniture,2,455.99,0.0,261.77,4149.1,3.6,West,7,192,0,19,3,25,978.09,911.98,294.7,1,At-Risk Customer
TX-12193,CUST-1180,2025-11-18,24,Home & Kitchen,2,359.39,20.0,204.67,6372.11,4.8,West,4,134,0,22,4,34,628.31,575.02,52.1,0,Regular Customer
TX-12194,CUST-1184,2026-07-11,36,Clothing,3,82.78,20.0,43.16,2570.33,5.0,North,5,306,0,30,2,21,255.49,198.67,8.14,0,Regular Customer
TX-12195,CUST-1181,2026-03-03,60,Fitness,1,133.65,5.0,78.45,2998.32,4.6,South,6,393,1,14,5,21,180.74,126.97,-62.0,1,At-Risk Customer
TX-12196,CUST-1073,2026-03-20,25,Furniture,1,297.41,10.0,169.68,1819.32,3.6,West,1,184,0,10,2,8,307.68,267.67,66.2,1,At-Risk Customer
TX-12197,CUST-1412,2025-10-04,26,Fitness,1,564.92,10.0,308.77,7480.71,3.3,South,2,45,0,13,4,20,531.51,508.43,78.45,1,At-Risk Customer
TX-12198,CUST-1012,2026-06-18,36,Electronics,1,2194.49,5.0,1663.84,3409.29,3.8,West,2,319,0,34,5,49,2145.17,2084.77,360.79,0,Loyal Customer
TX-12199,CUST-1112,2025-08-20,60,Fitness,2,525.79,10.0,301.12,4483.85,4.2,North,2,235,0,8,5,19,1005.44,946.42,267.92,0,Regular Customer
TX-12200,CUST-1788,2025-09-25,25,Clothing,1,53.3,5.0,18.91,5852.0,3.6,South,3,71,0,5,5,15,115.46,50.63,-69.56,1,At-Risk Customer
TX-12201,CUST-1614,2025-08-20,18,Electronics,3,794.12,10.0,581.71,1407.12,4.1,North,1,426,0,23,1,13,2213.93,2144.12,373.39,0,Regular Customer
TX-12202,CUST-1346,2026-08-11,23,Electronics,3,1948.94,5.0,1379.16,4254.88,5.0,South,2,292,0,1,3,8,5625.54,5554.48,1344.18,0,Regular Customer
TX-12203,CUST-1777,2026-05-29,20,Grocery,6,65.05,0.0,56.6,3435.34,3.3,South,3,251,0,22,4,27,468.83,390.3,-14.33,1,At-Risk Customer
TX-12204,CUST-1490,2025-11-01,33,Furniture,2,386.32,5.0,249.57,7601.88,4.5,North,2,69,0,35,8,87,782.95,734.01,111.84,0,High Value Customer
TX-12205,CUST-1273,2026-07-01,49,Home & Kitchen,1,125.0,5.0,57.45,5087.69,2.2,North,3,115,1,22,3,23,141.08,118.75,-48.5,1,At-Risk Customer
TX-12206,CUST-1045,2025-10-05,54,Home & Kitchen,1,153.93,0.0,92.12,4131.09,5.0,East,4,140,0,17,1,9,223.4,153.93,-18.16,0,Regular Customer
TX-12207,CUST-1425,2025-10-25,36,Electronics,1,825.94,15.0,524.19,933.92,3.5,South,4,41,1,22,5,36,762.85,702.05,-53.0,1,At-Risk Customer
TX-12208,CUST-1437,2026-02-27,42,Furniture,2,1149.11,10.0,668.85,1340.07,3.7,East,1,247,0,14,2,10,2133.09,2068.4,706.1,1,At-Risk Customer
TX-12209,CUST-1231,2026-07-30,32,Grocery,6,73.07,5.0,58.33,2748.28,3.8,North,4,83,0,2,2,8,453.17,416.5,7.29,1,At-Risk Customer
TX-12210,CUST-1112,2025-12-06,30,Electronics,3,1489.95,0.0,1142.9,6839.02,5.0,East,1,390,0,12,8,35,4521.58,4469.85,934.06,0,Regular Customer
TX-12211,CUST-1630,2026-01-31,33,Electronics,2,2052.47,15.0,1474.65,1180.2,3.1,East,1,358,0,34,7,71,3510.53,3489.2,517.7,1,At-Risk Customer
TX-12212,CUST-1086,2025-09-05,39,Home & Kitchen,1,279.3,15.0,151.67,4099.03,3.6,South,2,330,0,22,3,25,293.88,237.41,15.25,1,At-Risk Customer
TX-12213,CUST-1543,2026-02-01,36,Home & Kitchen,2,237.39,10.0,138.83,2502.27,5.0,South,1,325,0,32,1,13,448.52,427.3,107.61,0,Regular Customer
TX-12214,CUST-1153,2026-07-21,48,Fitness,1,180.11,25.0,82.95,981.19,3.8,East,3,27,0,11,2,13,198.24,135.08,23.91,1,At-Risk Customer
TX-12215,CUST-1293,2026-02-08,46,Electronics,2,2147.28,15.0,1475.81,2890.06,4.1,East,4,374,0,33,5,51,3696.89,3650.38,637.41,0,High Value Customer
TX-12216,CUST-1677,2026-02-18,21,Clothing,1,141.09,0.0,57.67,2680.06,5.0,North,2,127,0,27,6,55,197.88,141.09,34.22,0,Loyal Customer
TX-12217,CUST-1152,2026-07-15,37,Furniture,1,223.85,20.0,153.58,5856.7,4.7,East,5,193,0,41,4,54,258.03,179.08,-84.85,0,Regular Customer
TX-12218,CUST-1457,2026-04-15,50,Electronics,3,1935.59,0.0,1193.73,4552.07,2.9,North,2,274,0,15,4,23,5859.37,5806.77,2148.3,1,At-Risk Customer
TX-12219,CUST-1744,2026-01-03,18,Furniture,2,933.33,0.0,572.08,5967.41,3.8,North,2,377,0,19,3,21,1938.77,1866.66,623.99,0,Regular Customer
TX-12220,CUST-1130,2025-11-15,36,Grocery,6,65.53,5.0,49.02,1785.06,5.0,East,3,219,0,10,4,19,429.77,373.52,39.13,0,Regular Customer
TX-12221,CUST-1434,2026-04-17,41,Fitness,1,541.84,15.0,252.79,3488.96,4.7,West,7,235,0,14,6,30,509.89,460.56,123.94,0,Regular Customer
TX-12222,CUST-1651,2026-01-31,41,Furniture,1,522.19,5.0,308.04,6075.4,4.4,South,4,95,0,20,4,24,536.32,496.08,78.91,0,Regular Customer
TX-12223,CUST-1562,2026-04-25,44,Home & Kitchen,3,306.52,5.0,124.88,7380.56,3.1,West,6,356,0,31,8,75,932.64,873.58,361.23,1,At-Risk Customer
TX-12224,CUST-1235,2026-02-26,57,Electronics,4,1196.18,5.0,831.76,6167.8,4.2,West,1,408,0,5,3,10,4571.54,4545.48,1121.43,0,Regular Customer
TX-12225,CUST-1795,2026-08-04,43,Fitness,1,344.92,5.0,181.85,2584.23,3.9,South,3,337,0,13,2,14,383.12,327.67,93.56,0,Regular Customer
TX-12226,CUST-1240,2026-02-15,37,Electronics,2,2045.03,5.0,1313.55,3364.08,4.2,South,1,180,0,40,9,106,3949.16,3885.56,1203.5,0,High Value Customer
TX-12227,CUST-1017,2026-02-15,19,Home & Kitchen,3,264.04,10.0,119.02,2689.48,3.9,West,4,175,0,8,7,20,740.72,712.91,297.51,0,Regular Customer
TX-12228,CUST-1112,2025-09-13,50,Clothing,3,30.1,5.0,15.77,2834.04,2.8,East,1,385,0,17,3,17,157.34,85.79,-8.54,1,At-Risk Customer
TX-12229,CUST-1797,2025-10-24,36,Clothing,3,65.37,0.0,23.49,692.88,2.7,West,3,407,0,20,2,18,270.99,196.11,101.75,1,At-Risk Customer
TX-12230,CUST-1564,2026-03-17,37,Furniture,1,669.34,0.0,445.14,5620.97,3.9,South,1,201,0,22,3,20,700.03,669.34,135.39,0,Regular Customer
TX-12231,CUST-1057,2025-10-23,29,Electronics,3,764.8,10.0,526.67,2333.48,3.8,South,3,348,0,14,3,20,2131.63,2064.96,436.45,1,At-Risk Customer
TX-12232,CUST-1026,2026-08-05,40,Grocery,2,38.56,5.0,30.96,777.09,3.1,East,3,331,1,16,5,30,117.18,73.26,-48.5,1,At-Risk Customer
TX-12233,CUST-1108,2026-07-19,41,Home & Kitchen,1,284.28,5.0,167.6,6985.42,4.7,North,1,191,0,23,1,12,291.17,270.07,-6.82,0,Regular Customer
TX-12234,CUST-1608,2025-11-02,50,Electronics,3,1377.9,10.0,944.39,6363.97,5.0,South,3,172,0,45,4,54,3790.94,3720.33,778.2,0,High Value Customer
TX-12235,CUST-1080,2025-12-17,40,Electronics,1,1433.46,0.0,1065.97,3093.01,4.2,North,3,80,0,32,4,45,1455.56,1433.46,307.59,0,High Value Customer
TX-12236,CUST-1426,2025-10-29,31,Furniture,3,535.42,0.0,315.94,1389.64,4.7,West,3,179,0,20,3,23,1648.67,1606.26,624.1,0,Regular Customer
TX-12237,CUST-1766,2026-05-11,40,Fitness,1,442.59,10.0,259.99,3175.59,4.0,East,4,352,0,16,8,41,475.0,398.33,72.71,0,High Value Customer
TX-12238,CUST-1739,2026-02-02,27,Grocery,15,22.42,20.0,15.94,4407.92,3.6,North,4,336,0,40,1,20,316.62,269.04,-54.18,1,At-Risk Customer
TX-12239,CUST-1159,2025-09-13,37,Fitness,2,422.31,10.0,265.86,7202.42,4.1,North,1,356,0,2,4,11,810.31,760.16,115.9,0,Regular Customer
TX-12240,CUST-1177,2026-04-28,55,Furniture,2,630.13,15.0,339.02,2337.36,4.3,North,4,315,0,33,6,57,1105.55,1071.22,340.12,0,High Value Customer
TX-12241,CUST-1433,2026-07-28,29,Grocery,4,74.57,15.0,55.45,2765.56,3.0,East,2,367,0,41,3,43,301.03,253.54,-18.75,1,At-Risk Customer
TX-12242,CUST-1513,2026-01-17,31,Fitness,1,372.82,25.0,212.19,7668.9,5.0,South,2,319,0,21,2,13,341.85,279.62,-56.61,0,Regular Customer
TX-12243,CUST-1160,2025-12-31,42,Electronics,4,2038.08,5.0,1313.79,7703.98,3.2,West,2,322,0,25,5,40,7822.82,7744.7,2364.98,1,At-Risk Customer
TX-12244,CUST-1128,2025-11-30,43,Grocery,4,64.66,0.0,50.96,4320.89,4.4,North,1,34,0,16,4,20,291.08,258.64,-14.51,0,Regular Customer
TX-12245,CUST-1188,2026-05-27,38,Home & Kitchen,1,159.49,5.0,65.37,1606.31,4.4,North,3,172,0,32,4,45,209.32,151.52,48.55,0,Regular Customer
TX-12246,CUST-1479,2026-04-15,37,Clothing,3,204.26,5.0,71.52,1772.95,3.0,West,3,370,0,23,6,46,637.9,582.14,327.49,1,At-Risk Customer
TX-12247,CUST-1168,2025-09-10,49,Clothing,2,97.59,25.0,34.93,6466.81,4.2,West,1,70,0,14,4,22,181.82,146.38,-24.98,0,Regular Customer
TX-12248,CUST-1111,2025-10-06,41,Electronics,1,1124.38,5.0,711.58,911.35,4.9,East,5,246,0,19,5,32,1133.81,1068.16,320.41,0,Loyal Customer
TX-12249,CUST-1343,2025-08-28,47,Furniture,2,916.31,0.0,555.22,3758.11,4.5,East,1,136,0,43,4,51,1863.21,1832.62,661.31,0,High Value Customer
TX-12250,CUST-1109,2025-09-16,41,Furniture,1,898.12,5.0,628.1,1945.23,5.0,North,2,138,0,13,3,13,889.42,853.21,186.94,0,Regular Customer
TX-12251,CUST-1316,2025-11-18,42,Home & Kitchen,1,434.8,20.0,238.6,7065.92,4.1,South,3,343,0,28,8,65,427.46,347.84,-10.25,0,High Value Customer
TX-12252,CUST-1033,2025-12-15,44,Clothing,1,127.03,10.0,61.31,2432.38,3.8,North,4,261,0,16,4,22,136.8,114.33,-1.47,1,At-Risk Customer
TX-12253,CUST-1578,2025-09-05,53,Home & Kitchen,2,239.28,15.0,132.36,2660.89,5.0,West,2,302,0,9,6,16,483.14,406.78,93.14,0,Regular Customer
